--------- beginning of main
I/AwesomePlayer(  301): Could not offload audio decode, try pcm offload
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xab1c73d0
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xab1c7330
V/OMXCodec(  301): [OMX.google.vorbis.decoder] EMPTY_BUFFER_DONE(buffer: 2870768192)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling emptyBuffer on buffer 0xab1c7240 (length 80), timestamp 600816 us (0.60 secs)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] FILL_BUFFER_DONE(buffer: 2966745744, size: 512, flags: 0x00000000, timestamp: 589206 us (0.59 secs))
V/OMXCodec(  301): [OMX.google.vorbis.decoder] EMPTY_BUFFER_DONE(buffer: 2870768272)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling emptyBuffer on buffer 0xab1c7290 (length 315), timestamp 613877 us (0.61 secs)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] FILL_BUFFER_DONE(buffer: 2870768672, size: 512, flags: 0x00000000, timestamp: 592108 us (0.59 secs))
V/OMXCodec(  301): [OMX.google.vorbis.decoder] EMPTY_BUFFER_DONE(buffer: 2870768352)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling emptyBuffer on buffer 0xab1c72e0 (length 289), timestamp 637097 us (0.64 secs)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] FILL_BUFFER_DONE(buffer: 2870768592, size: 512, flags: 0x00000000, timestamp: 595011 us (0.60 secs))
V/OMXCodec(  301): [OMX.google.vorbis.decoder] EMPTY_BUFFER_DONE(buffer: 2870768112)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling emptyBuffer on buffer 0xab1c71f0 (length 307), timestamp 660317 us (0.66 secs)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] FILL_BUFFER_DONE(buffer: 2870768432, size: 512, flags: 0x00000000, timestamp: 597913 us (0.60 secs))
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xb0d4f290
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xab1c7420
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xab1c73d0
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xab1c7330
V/OMXCodec(  301): [OMX.google.vorbis.decoder] EMPTY_BUFFER_DONE(buffer: 2870768192)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling emptyBuffer on buffer 0xab1c7240 (length 292), timestamp 683537 us (0.68 secs)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] FILL_BUFFER_DONE(buffer: 2966745744, size: 512, flags: 0x00000000, timestamp: 600816 us (0.60 secs))
V/OMXCodec(  301): [OMX.google.vorbis.decoder] EMPTY_BUFFER_DONE(buffer: 2870768272)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling emptyBuffer on buffer 0xab1c7290 (length 308), timestamp 706757 us (0.71 secs)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] FILL_BUFFER_DONE(buffer: 2870768672, size: 2304, flags: 0x00000000, timestamp: 613877 us (0.61 secs))
V/OMXCodec(  301): [OMX.google.vorbis.decoder] EMPTY_BUFFER_DONE(buffer: 2870768352)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling emptyBuffer on buffer 0xab1c72e0 (length 308), timestamp 729977 us (0.73 secs)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] FILL_BUFFER_DONE(buffer: 2870768592, size: 4096, flags: 0x00000000, timestamp: 637097 us (0.64 secs))
V/OMXCodec(  301): [OMX.google.vorbis.decoder] EMPTY_BUFFER_DONE(buffer: 2870768112)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling emptyBuffer on buffer 0xab1c71f0 (length 313), timestamp 753197 us (0.75 secs)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] FILL_BUFFER_DONE(buffer: 2870768432, size: 4096, flags: 0x00000000, timestamp: 660317 us (0.66 secs))
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xb0d4f290
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xab1c7420
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xab1c73d0
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xab1c7330
V/OMXCodec(  301): [OMX.google.vorbis.decoder] EMPTY_BUFFER_DONE(buffer: 2870768192)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling emptyBuffer on buffer 0xab1c7240 (length 296), timestamp 776417 us (0.78 secs)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] FILL_BUFFER_DONE(buffer: 2966745744, size: 4096, flags: 0x00000000, timestamp: 683537 us (0.68 secs))
V/OMXCodec(  301): [OMX.google.vorbis.decoder] EMPTY_BUFFER_DONE(buffer: 2870768272)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling emptyBuffer on buffer 0xab1c7290 (length 290), timestamp 799637 us (0.80 secs)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] FILL_BUFFER_DONE(buffer: 2870768672, size: 4096, flags: 0x00000000, timestamp: 706757 us (0.71 secs))
V/OMXCodec(  301): [OMX.google.vorbis.decoder] EMPTY_BUFFER_DONE(buffer: 2870768352)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling emptyBuffer on buffer 0xab1c72e0 (length 288), timestamp 822857 us (0.82 secs)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] FILL_BUFFER_DONE(buffer: 2870768592, size: 4096, flags: 0x00000000, timestamp: 729977 us (0.73 secs))
V/OMXCodec(  301): [OMX.google.vorbis.decoder] EMPTY_BUFFER_DONE(buffer: 2870768112)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling emptyBuffer on buffer 0xab1c71f0 (length 297), timestamp 846077 us (0.85 secs)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] FILL_BUFFER_DONE(buffer: 2870768432, size: 4096, flags: 0x00000000, timestamp: 753197 us (0.75 secs))
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xb0d4f290
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xab1c7420
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xab1c73d0
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xab1c7330
V/OMXCodec(  301): [OMX.google.vorbis.decoder] EMPTY_BUFFER_DONE(buffer: 2870768192)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling emptyBuffer on buffer 0xab1c7240 (length 337), timestamp 869297 us (0.87 secs)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] FILL_BUFFER_DONE(buffer: 2966745744, size: 4096, flags: 0x00000000, timestamp: 776417 us (0.78 secs))
V/OMXCodec(  301): [OMX.google.vorbis.decoder] EMPTY_BUFFER_DONE(buffer: 2870768272)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling emptyBuffer on buffer 0xab1c7290 (length 64), timestamp 882358 us (0.88 secs)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] FILL_BUFFER_DONE(buffer: 2870768672, size: 4096, flags: 0x00000000, timestamp: 799637 us (0.80 secs))
V/OMXCodec(  301): [OMX.google.vorbis.decoder] EMPTY_BUFFER_DONE(buffer: 2870768352)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling emptyBuffer on buffer 0xab1c72e0 (length 63), timestamp 885260 us (0.89 secs)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] FILL_BUFFER_DONE(buffer: 2870768592, size: 4096, flags: 0x00000000, timestamp: 822857 us (0.82 secs))
V/OMXCodec(  301): [OMX.google.vorbis.decoder] EMPTY_BUFFER_DONE(buffer: 2870768112)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling emptyBuffer on buffer 0xab1c71f0 (length 66), timestamp 888163 us (0.89 secs)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] FILL_BUFFER_DONE(buffer: 2870768432, size: 4096, flags: 0x00000000, timestamp: 846077 us (0.85 secs))
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xb0d4f290
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xab1c7420
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xab1c73d0
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xab1c7330
V/OMXCodec(  301): [OMX.google.vorbis.decoder] EMPTY_BUFFER_DONE(buffer: 2870768192)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling emptyBuffer on buffer 0xab1c7240 (length 66), timestamp 891065 us (0.89 secs)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] FILL_BUFFER_DONE(buffer: 2966745744, size: 4096, flags: 0x00000000, timestamp: 869297 us (0.87 secs))
V/OMXCodec(  301): [OMX.google.vorbis.decoder] EMPTY_BUFFER_DONE(buffer: 2870768272)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling emptyBuffer on buffer 0xab1c7290 (length 66), timestamp 893968 us (0.89 secs)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] FILL_BUFFER_DONE(buffer: 2870768672, size: 2304, flags: 0x00000000, timestamp: 882358 us (0.88 secs))
V/OMXCodec(  301): [OMX.google.vorbis.decoder] EMPTY_BUFFER_DONE(buffer: 2870768352)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling emptyBuffer on buffer 0xab1c72e0 (length 80), timestamp 896870 us (0.90 secs)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] FILL_BUFFER_DONE(buffer: 2870768592, size: 512, flags: 0x00000000, timestamp: 885260 us (0.89 secs))
V/OMXCodec(  301): [OMX.google.vorbis.decoder] EMPTY_BUFFER_DONE(buffer: 2870768112)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling emptyBuffer on buffer 0xab1c71f0 (length 82), timestamp 899773 us (0.90 secs)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] FILL_BUFFER_DONE(buffer: 2870768432, size: 512, flags: 0x00000000, timestamp: 888163 us (0.89 secs))
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xb0d4f290
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xab1c7420
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xab1c73d0
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xab1c7330
V/OMXCodec(  301): [OMX.google.vorbis.decoder] EMPTY_BUFFER_DONE(buffer: 2870768192)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling emptyBuffer on buffer 0xab1c7240 (length 75), timestamp 902675 us (0.90 secs)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] FILL_BUFFER_DONE(buffer: 2966745744, size: 512, flags: 0x00000000, timestamp: 891065 us (0.89 secs))
V/OMXCodec(  301): [OMX.google.vorbis.decoder] EMPTY_BUFFER_DONE(buffer: 2870768272)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling emptyBuffer on buffer 0xab1c7290 (length 320), timestamp 915736 us (0.92 secs)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] FILL_BUFFER_DONE(buffer: 2870768672, size: 512, flags: 0x00000000, timestamp: 893968 us (0.89 secs))
V/OMXCodec(  301): [OMX.google.vorbis.decoder] EMPTY_BUFFER_DONE(buffer: 2870768352)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling emptyBuffer on buffer 0xab1c72e0 (length 306), timestamp 938956 us (0.94 secs)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] FILL_BUFFER_DONE(buffer: 2870768592, size: 512, flags: 0x00000000, timestamp: 896870 us (0.90 secs))
V/OMXCodec(  301): [OMX.google.vorbis.decoder] EMPTY_BUFFER_DONE(buffer: 2870768112)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling emptyBuffer on buffer 0xab1c71f0 (length 314), timestamp 962176 us (0.96 secs)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] FILL_BUFFER_DONE(buffer: 2870768432, size: 512, flags: 0x00000000, timestamp: 899773 us (0.90 secs))
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xb0d4f290
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xab1c7420
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xab1c73d0
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xab1c7330
V/OMXCodec(  301): [OMX.google.vorbis.decoder] EMPTY_BUFFER_DONE(buffer: 2870768192)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling emptyBuffer on buffer 0xab1c7240 (length 315), timestamp 985396 us (0.99 secs)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] FILL_BUFFER_DONE(buffer: 2966745744, size: 512, flags: 0x00000000, timestamp: 902675 us (0.90 secs))
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xb0d4f290
V/OMXCodec(  301): [OMX.google.vorbis.decoder] EMPTY_BUFFER_DONE(buffer: 2870768272)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling emptyBuffer on buffer 0xab1c7290 (length 318), timestamp 1008616 us (1.01 secs)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] FILL_BUFFER_DONE(buffer: 2870768672, size: 2304, flags: 0x00000000, timestamp: 915736 us (0.92 secs))
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xab1c7420
V/OMXCodec(  301): [OMX.google.vorbis.decoder] EMPTY_BUFFER_DONE(buffer: 2870768352)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling emptyBuffer on buffer 0xab1c72e0 (length 331), timestamp 1031836 us (1.03 secs)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] FILL_BUFFER_DONE(buffer: 2870768592, size: 4096, flags: 0x00000000, timestamp: 938956 us (0.94 secs))
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xab1c73d0
V/OMXCodec(  301): [OMX.google.vorbis.decoder] EMPTY_BUFFER_DONE(buffer: 2870768112)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling emptyBuffer on buffer 0xab1c71f0 (length 342), timestamp 1055056 us (1.06 secs)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] FILL_BUFFER_DONE(buffer: 2870768432, size: 4096, flags: 0x00000000, timestamp: 962176 us (0.96 secs))
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xab1c7330
V/OMXCodec(  301): [OMX.google.vorbis.decoder] EMPTY_BUFFER_DONE(buffer: 2870768192)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling emptyBuffer on buffer 0xab1c7240 (length 283), timestamp 1078276 us (1.08 secs)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] FILL_BUFFER_DONE(buffer: 2966745744, size: 4096, flags: 0x00000000, timestamp: 985396 us (0.99 secs))
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xb0d4f290
V/OMXCodec(  301): [OMX.google.vorbis.decoder] EMPTY_BUFFER_DONE(buffer: 2870768272)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling emptyBuffer on buffer 0xab1c7290 (length 301), timestamp 1101496 us (1.10 secs)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] FILL_BUFFER_DONE(buffer: 2870768672, size: 4096, flags: 0x00000000, timestamp: 1008616 us (1.01 secs))
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xab1c7420
V/OMXCodec(  301): [OMX.google.vorbis.decoder] EMPTY_BUFFER_DONE(buffer: 2870768352)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling emptyBuffer on buffer 0xab1c72e0 (length 304), timestamp 1124716 us (1.12 secs)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] FILL_BUFFER_DONE(buffer: 2870768592, size: 4096, flags: 0x00000000, timestamp: 1031836 us (1.03 secs))
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xab1c73d0
V/OMXCodec(  301): [OMX.google.vorbis.decoder] EMPTY_BUFFER_DONE(buffer: 2870768112)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling emptyBuffer on buffer 0xab1c71f0 (length 296), timestamp 1147936 us (1.15 secs)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] FILL_BUFFER_DONE(buffer: 2870768432, size: 4096, flags: 0x00000000, timestamp: 1055056 us (1.06 secs))
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xab1c7330
V/OMXCodec(  301): [OMX.google.vorbis.decoder] EMPTY_BUFFER_DONE(buffer: 2870768192)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling emptyBuffer on buffer 0xab1c7240 (length 334), timestamp 1171156 us (1.17 secs)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] FILL_BUFFER_DONE(buffer: 2966745744, size: 4096, flags: 0x00000000, timestamp: 1078276 us (1.08 secs))
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xb0d4f290
V/OMXCodec(  301): [OMX.google.vorbis.decoder] EMPTY_BUFFER_DONE(buffer: 2870768272)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling emptyBuffer on buffer 0xab1c7290 (length 66), timestamp 1184217 us (1.18 secs)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] FILL_BUFFER_DONE(buffer: 2870768672, size: 4096, flags: 0x00000000, timestamp: 1101496 us (1.10 secs))
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xab1c7420
V/OMXCodec(  301): [OMX.google.vorbis.decoder] EMPTY_BUFFER_DONE(buffer: 2870768352)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling emptyBuffer on buffer 0xab1c72e0 (length 65), timestamp 1187120 us (1.19 secs)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] FILL_BUFFER_DONE(buffer: 2870768592, size: 4096, flags: 0x00000000, timestamp: 1124716 us (1.12 secs))
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xab1c73d0
V/OMXCodec(  301): [OMX.google.vorbis.decoder] EMPTY_BUFFER_DONE(buffer: 2870768112)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling emptyBuffer on buffer 0xab1c71f0 (length 66), timestamp 1190022 us (1.19 secs)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] FILL_BUFFER_DONE(buffer: 2870768432, size: 4096, flags: 0x00000000, timestamp: 1147936 us (1.15 secs))
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xab1c7330
V/OMXCodec(  301): [OMX.google.vorbis.decoder] EMPTY_BUFFER_DONE(buffer: 2870768192)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling emptyBuffer on buffer 0xab1c7240 (length 70), timestamp 1192925 us (1.19 secs)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] FILL_BUFFER_DONE(buffer: 2966745744, size: 4096, flags: 0x00000000, timestamp: 1171156 us (1.17 secs))
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xb0d4f290
V/OMXCodec(  301): [OMX.google.vorbis.decoder] EMPTY_BUFFER_DONE(buffer: 2870768272)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling emptyBuffer on buffer 0xab1c7290 (length 69), timestamp 1195827 us (1.20 secs)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] FILL_BUFFER_DONE(buffer: 2870768672, size: 2304, flags: 0x00000000, timestamp: 1184217 us (1.18 secs))
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xab1c7420
V/OMXCodec(  301): [OMX.google.vorbis.decoder] EMPTY_BUFFER_DONE(buffer: 2870768352)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling emptyBuffer on buffer 0xab1c72e0 (length 77), timestamp 1198730 us (1.20 secs)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] FILL_BUFFER_DONE(buffer: 2870768592, size: 512, flags: 0x00000000, timestamp: 1187120 us (1.19 secs))
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xab1c73d0
V/OMXCodec(  301): [OMX.google.vorbis.decoder] EMPTY_BUFFER_DONE(buffer: 2870768112)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling emptyBuffer on buffer 0xab1c71f0 (length 78), timestamp 1201632 us (1.20 secs)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] FILL_BUFFER_DONE(buffer: 2870768432, size: 512, flags: 0x00000000, timestamp: 1190022 us (1.19 secs))
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xab1c7330
V/OMXCodec(  301): [OMX.google.vorbis.decoder] EMPTY_BUFFER_DONE(buffer: 2870768192)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling emptyBuffer on buffer 0xab1c7240 (length 231), timestamp 1214693 us (1.21 secs)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] FILL_BUFFER_DONE(buffer: 2966745744, size: 512, flags: 0x00000000, timestamp: 1192925 us (1.19 secs))
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xb0d4f290
V/OMXCodec(  301): [OMX.google.vorbis.decoder] EMPTY_BUFFER_DONE(buffer: 2870768272)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling emptyBuffer on buffer 0xab1c7290 (length 184), timestamp 1237913 us (1.24 secs)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] FILL_BUFFER_DONE(buffer: 2870768672, size: 512, flags: 0x00000000, timestamp: 1195827 us (1.20 secs))
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xab1c7420
V/OMXCodec(  301): [OMX.google.vorbis.decoder] EMPTY_BUFFER_DONE(buffer: 2870768352)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling emptyBuffer on buffer 0xab1c72e0 (length 198), timestamp 1261133 us (1.26 secs)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] FILL_BUFFER_DONE(buffer: 2870768592, size: 512, flags: 0x00000000, timestamp: 1198730 us (1.20 secs))
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xab1c73d0
V/OMXCodec(  301): [OMX.google.vorbis.decoder] EMPTY_BUFFER_DONE(buffer: 2870768112)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling emptyBuffer on buffer 0xab1c71f0 (length 207), timestamp 1284353 us (1.28 secs)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] FILL_BUFFER_DONE(buffer: 2870768432, size: 512, flags: 0x00000000, timestamp: 1201632 us (1.20 secs))
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xab1c7330
V/OMXCodec(  301): [OMX.google.vorbis.decoder] EMPTY_BUFFER_DONE(buffer: 2870768192)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling emptyBuffer on buffer 0xab1c7240 (length 221), timestamp 1307573 us (1.31 secs)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] FILL_BUFFER_DONE(buffer: 2966745744, size: 2304, flags: 0x00000000, timestamp: 1214693 us (1.21 secs))
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xb0d4f290
V/OMXCodec(  301): [OMX.google.vorbis.decoder] EMPTY_BUFFER_DONE(buffer: 2870768272)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling emptyBuffer on buffer 0xab1c7290 (length 235), timestamp 1330793 us (1.33 secs)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] FILL_BUFFER_DONE(buffer: 2870768672, size: 4096, flags: 0x00000000, timestamp: 1237913 us (1.24 secs))
V/OMXCodec(  301): [OMX.google.vorbis.decoder] EMPTY_BUFFER_DONE(buffer: 2870768352)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling emptyBuffer on buffer 0xab1c72e0 (length 271), timestamp 1354013 us (1.35 secs)
V/OMXCodec(  301): [OMX.google.vorbis.decoder] Calling fillBuffer on buffer 0xab1c7420
V/OMXCodec(  301): [OMX.google.vorbis.decoder] FILL_BUFFER_DONE(buffer: 2870768592, size: 4096, flags: 0x00000000, timestamp: 1261133 us (1.26 secs))
